Date,High,Low,Volume,Close,Open,5SMA,30SMA,200SMA,CornClose,OilPrices,Volatility,MACD,adjUSDollarIndex,AvgTrueRange,DiscreteProfit
9/4/2015,1947.76001,1911.209961,3167090000,1921.219971,1947.76001,1941.447998,2035.139339,2072.896902,1.13,8.62,27.799999,-12.03,94.550003,47.81502864,1
9/8/2015,1970.420044,1927.300049,3548650000,1969.410034,1927.300049,1940.893994,2031.865011,2072.500353,1.14,8.63,24.9,15.67,94.860001,50.66288543,0
9/9/2015,1988.630005,1937.880005,3652120000,1942.040039,1971.449951,1946.532007,2026.824679,2071.946803,1.14,8.32,26.23,6.45,95.889999,52.40289307,1
9/10/2015,1965.290039,1937.189941,3626320000,1952.290039,1941.589966,1947.218018,2021.615344,2071.390753,1.15,8.53,24.370001,0.47,96.279999,51.27574814,1
9/11/2015,1961.050049,1939.189941,3218590000,1961.050049,1951.449951,1949.202026,2016.696016,2070.848954,1.15,8.35,23.200001,8.81,96.07,48.20575836,0
9/14/2015,1963.060059,1948.27002,3000200000,1953.030029,1963.060059,1955.564038,2011.669014,2070.278954,1.21,8.22,24.25,-13.55,95.989998,41.84218936,1
9/15/2015,1983.189941,1954.300049,3239860000,1978.089966,1955.099976,1957.300024,2007.670679,2069.805253,1.22,8.43,22.540001,-29.59,96.269997,38.21360571,1
9/16/2015,1997.26001,1977.930054,3630680000,1995.310059,1978.02002,1967.954028,2004.403678,2069.444003,1.21,8.88,21.35,-28.62,96.029999,34.20288964,0
9/17/2015,2020.859985,1986.72998,4183790000,1990.199951,1995.329956,1975.536011,2000.749007,2069.127803,1.19,8.8,21.139999,-4.51,95.889999,33.134321,0
9/18/2015,1989.660034,1953.449951,6021240000,1958.030029,1989.660034,1974.932007,1996.564673,2068.585203,1.17,8.49,22.280001,-16.65,96.349998,34.45288964,1
9/21/2015,1979.640015,1955.800049,3269350000,1966.969971,1960.839966,1977.719995,1992.878003,2068.048403,1.18,8.71,20.139999,3.61,96.190002,34.52074329,0
9/22/2015,1961.390015,1929.219971,3808260000,1942.73999,1961.390015,1970.65,1987.496672,2067.402503,1.18,8.63,22.440001,5.66,95.830002,32.28073557,0
9/23/2015,1949.52002,1932.569946,3190530000,1938.76001,1943.23999,1959.33999,1982.653003,2066.719452,1.18,8.37,22.129999,12.35,96.110001,30.98716529,0
9/24/2015,1937.170044,1908.920044,4091530000,1932.23999,1934.810059,1947.747998,1977.526001,2066.079102,1.19,8.4,23.469999,14.82,95.459999,30.95501721,0
9/25/2015,1952.890015,1921.5,3721870000,1931.339966,1935.930054,1942.409985,1972.45767,2065.436702,1.2,8.44,23.620001,63.33,95.5,30.34572943,0
9/28/2015,1929.180054,1879.209961,4326660000,1881.77002,1929.180054,1925.369995,1965.465336,2064.714852,1.2,8.29,27.629999,68.02,95.32,30.55501029,1
9/29/2015,1899.47998,1871.910034,4132390000,1884.089966,1881.900024,1913.63999,1958.187004,2063.958652,1.21,8.34,26.83,47.33,94.809998,28.89929214,1
9/30/2015,1920.530029,1887.140015,4525070000,1920.030029,1887.140015,1909.893994,1952.290674,2063.547152,1.2,8.46,24.5,55.81,94.839996,29.49500393,1
10/1/2015,1927.209961,1900.699951,3983600000,1923.819946,1919.650024,1908.209985,1947.097668,2063.218102,1.2,8.41,22.549999,40.82,94.760002,29.82713979,1
10/2/2015,1951.359985,1893.699951,4378570000,1951.359985,1921.77002,1912.213989,1944.285335,2063.111202,1.2,8.5,20.940001,17.79,93.93,32.88928229,1
10/5/2015,1989.170044,1954.329956,4334490000,1987.050049,1954.329956,1933.269995,1944.824003,2062.982002,1.21,8.65,19.540001,30.99,94.370003,33.43572136,0
10/6/2015,1991.619995,1971.98999,4202400000,1979.920044,1986.630005,1952.436011,1947.714339,2062.575452,1.23,9.1,19.4,21.22,94.540001,33.45715343,1
10/7/2015,1999.310059,1976.439941,4666470000,1995.829956,1982.339966,1967.595996,1951.988338,2062.201353,1.24,8.99,18.4,10.28,94.959999,32.65287579,1
10/8/2015,2016.5,1987.530029,3939140000,2013.430054,1994.01001,1985.518018,1954.419006,2061.875803,1.22,9.32,17.42,12.46,94.849998,32.09715943,1
10/9/2015,2020.130005,2007.609985,3706900000,2014.890015,2013.72998,1998.224024,1955.326672,2061.539403,1.22,9.3,17.08,12.48,95.050003,31.28859186,1
10/12/2015,2018.660034,2010.550049,2893250000,2017.459961,2015.650024,2004.306006,1956.279671,2061.217303,1.19,8.83,16.17,27.74,96.339996,29.17144793,0
10/13/2015,2022.339966,2001.780029,3401920000,2003.689941,2015,2009.059985,1957.330001,2060.791903,1.19,8.67,17.67,40.23,97.07,29.42929529,0
10/14/2015,2009.560059,1990.72998,3644590000,1994.23999,2003.660034,2008.741992,1960.009668,2060.310253,1.19,8.74,18.030001,19.23,96.860001,28.64287479,1
10/15/2015,2024.150024,1996.469971,3746290000,2023.859985,1996.469971,2010.827978,1962.509668,2060.027802,1.17,8.75,16.049999,16.96,96.910004,28.53716186,1
10/16/2015,2033.540039,2020.459961,3595430000,2033.109985,2024.369995,2014.471972,1965.242334,2059.898853,1.17,8.82,15.05,20.4,97.779999,25.74788136,1
10/19/2015,2034.449951,2022.310059,3287320000,2033.660034,2031.72998,2017.711987,1968.990336,2059.776153,1.16,8.65,14.98,26.84,97.279999,24.64573464,0
10/20/2015,2039.119995,2026.609985,3331500000,2030.77002,2033.130005,2023.128003,1971.035669,2059.827103,1.17,8.63,15.75,42.4,96.949997,22.93644514,0
10/21/2015,2037.969971,2017.219971,3627790000,2018.939941,2033.469971,2028.067993,1973.598999,2059.908753,1.17,8.5,16.700001,17.91,96.93,22.52501586,1
10/22/2015,2055.199951,2021.880005,4430850000,2052.51001,2021.880005,2033.797998,1976.939665,2060.041803,1.19,8.51,14.45,3.37,97.160004,20.99644271,1
10/23/2015,2079.73999,2058.189941,4108460000,2075.149902,2058.189941,2042.205981,1980.742993,2060.106853,1.17,8.44,14.46,9.8,97.949997,20.24072279,0
10/26/2015,2075.139893,2066.530029,3385800000,2071.179932,2075.080078,2049.709961,1984.681323,2060.238702,1.18,8.29,15.29,16.1,97.940002,19.45428479,0
10/27/2015,2070.370117,2058.840088,4216880000,2065.889893,2068.75,2056.733936,1987.607987,2060.426852,1.18,8.17,15.43,-4.12,99.160004,18.70212236,1
10/28/2015,2090.350098,2063.110107,4698110000,2090.350098,2066.47998,2071.015967,1990.775989,2060.763452,1.18,8.57,14.33,-1.69,98.980003,18.57855236,0
10/29/2015,2092.52002,2082.629883,4008940000,2089.409912,2088.350098,2078.395947,1994.082987,2061.154152,1.17,8.5,14.61,7.22,99.290001,18.39070357,0
10/30/2015,2094.320068,2079.340088,4256200000,2079.360107,2090,2079.237988,1998.127323,2061.587602,1.17,8.59,15.07,-15.28,99.010002,18.8814175,1
11/2/2015,2106.199951,2080.76001,3760020000,2104.050049,2080.76001,2085.812012,2002.696659,2062.010752,1.18,8.56,14.15,-21.04,98.650002,19.32998229,1
11/3/2015,2116.47998,2097.51001,4272060000,2109.790039,2102.629883,2094.592041,2008.264994,2062.446952,1.17,8.84,14.54,-17.4,98.989998,19.3399745,0
11/4/2015,2114.590088,2096.97998,4078870000,2102.310059,2110.600098,2096.984033,2013.716663,2062.797902,1.18,8.67,15.51,-19.07,99.440002,18.46140836,0
11/5/2015,2108.780029,2090.409912,4051890000,2099.929932,2101.679932,2099.088037,2019.306327,2062.981802,1.18,8.53,15.05,-22.08,99.629997,18.83926829,0
11/6/2015,2101.909912,2083.73999,4369020000,2099.199951,2098.600098,2103.056006,2024.90166,2063.218702,1.16,8.41,14.33,-7.08,99.650002,19.26998471,0
11/9/2015,2096.560059,2068.23999,3882350000,2078.580078,2096.560059,2097.962012,2031.461995,2063.326152,1.16,8.32,16.52,-13.21,98.989998,20.58783836,1
11/10/2015,2083.669922,2069.909912,3821440000,2081.719971,2077.189941,2092.347998,2038.049662,2063.587001,1.14,8.27,15.29,-9.1,99.57,20.08855336,0
11/11/2015,2086.939941,2074.850098,3692410000,2075,2083.409912,2086.885986,2043.215328,2063.951201,1.12,8.1,16.059999,15.5,99.800003,18.36211286,0
11/12/2015,2072.290039,2045.660034,4016370000,2045.969971,2072.290039,2076.093994,2047.286995,2064.074801,1.14,7.86,18.370001,36.81,99.529999,18.51282614,0
11/13/2015,2044.640015,2022.02002,4278750000,2023.040039,2044.640015,2060.862012,2049.676331,2064.215051,1.12,7.64,20.08,13.42,99.800003,19.60783171,1
11/16/2015,2053.219971,2019.390015,3741240000,2053.189941,2022.079956,2055.783984,2051.880994,2064.376751,1.12,7.86,18.16,21.25,99.839996,21.14283971,0
11/17/2015,2066.689941,2045.900024,4427350000,2050.439941,2053.669922,2049.527978,2054.231657,2064.378801,1.12,7.63,18.84,-5.83,100.019997,20.68212014,1
11/18/2015,2085.310059,2051.98999,3926390000,2083.580078,2051.98999,2051.243994,2057.156661,2064.589151,1.12,7.61,16.85,-1.6,100.169998,22.4664045,0
11/19/2015,2086.73999,2078.76001,3628110000,2081.23999,2083.699951,2058.297998,2059.416992,2064.682751,1.12,7.56,16.99,-9.45,99.800003,21.9664045,1
11/20/2015,2097.060059,2082.820068,3929600000,2089.169922,2082.820068,2071.523974,2061.892989,2064.851251,1.13,7.54,15.47,-8.04,99.989998,21.17927771,0
11/23/2015,2095.610107,2081.389893,3587980000,2086.590088,2089.409912,2078.204004,2064.197327,2065.050501,1.12,7.59,15.62,-12.1,97.620003,20.84000943,1
11/24/2015,2094.120117,2070.290039,3884930000,2089.139893,2084.419922,2085.943994,2067.045658,2065.15325,1.12,7.79,15.93,-13.81,98.349998,21.284293,0
11/25/2015,2093,2086.300049,2852940000,2088.870117,2089.300049,2087.002002,2070.199996,2065.254951,1.12,7.82,15.19,-17.5,98.660004,20.45070971,1
11/27/2015,2093.290039,2084.129883,1466840000,2090.110107,2088.820068,2088.776025,2072.408333,2065.263101,1.14,7.63,15.12,-11.58,98.470001,19.807155,0
11/30/2015,2093.810059,2080.409912,4245030000,2080.409912,2090.949951,2087.024023,2073.984998,2065.180201,1.14,7.52,16.129999,-35.17,97.349998,18.55288257,1
12/1/2015,2103.370117,2082.929932,3712120000,2102.629883,2082.929932,2090.231982,2076.283993,2065.19165,1.13,7.49,14.67,-18.07,97.940002,19.21003936,0
12/2/2015,2104.27002,2077.110107,3950640000,2079.51001,2101.709961,2088.306006,2077.908659,2065.0908,1.13,7.24,15.91,4.15,97.57,20.28647293,0
12/3/2015,2085,2042.349976,4306490000,2049.620117,2080.709961,2080.456006,2078.931331,2064.851651,1.12,7.43,18.110001,-36.87,97.599998,21.23719136,1
12/4/2015,2093.840088,2051.23999,4214910000,2091.689941,2051.23999,2080.771973,2080.237329,2064.7586,1.14,7.22,14.81,-26.07,98.220001,22.68504993,0
12/7/2015,2090.419922,2066.780029,4043820000,2077.070068,2090.419922,2080.104004,2080.301335,2064.595651,1.14,6.73,15.84,-19.71,97.870003,22.04790393,0
12/8/2015,2073.850098,2052.320068,4173570000,2063.590088,2073.389893,2072.296045,2080.04834,2064.336202,1.14,6.71,17.6,-9.78,99.269997,22.330767,0
12/9/2015,2080.330078,2036.530029,4385250000,2047.619995,2061.169922,2065.918042,2079.439343,2064.005001,1.15,6.64,19.610001,-17.33,98.699997,22.96861921,1
12/10/2015,2067.649902,2045.670044,3715150000,2052.22998,2047.930054,2066.440014,2078.168673,2063.712451,1.15,6.5,19.34,16.86,98.459999,23.9686105,0
12/11/2015,2047.27002,2008.800049,4301060000,2012.369995,2047.27002,2050.576025,2075.600675,2063.251801,1.14,6.4,24.389999,7.31,98.239998,25.9407435,1
12/14/2015,2022.920044,1993.26001,4612440000,2021.939941,2013.369995,2039.55,2073.68667,2062.774551,1.15,6.39,22.73,-10.34,98.339996,27.04358779,1
12/15/2015,2053.870117,2025.550049,4353540000,2043.410034,2025.550049,2035.513989,2071.665336,2062.452701,1.15,6.51,20.950001,-37.66,97.980003,27.62216621,1
12/16/2015,2076.719971,2042.430054,4635450000,2073.070068,2046.5,2040.604004,2070.441337,2062.325402,1.14,6.26,17.860001,-12.84,97.919998,29.59287807,0
12/17/2015,2076.370117,2041.660034,4327390000,2041.890015,2073.76001,2038.536011,2068.427336,2062.029651,1.145,6.14,18.940001,15.53,98.099998,31.41787286,0
12/18/2015,2040.810059,2005.329956,6683070000,2005.550049,2040.810059,2037.172021,2065.281339,2061.701102,1.15,6.12,20.700001,0.49,98.269997,33.07215229,1
12/21/2015,2022.900024,2005.930054,3760280000,2021.150024,2010.27002,2037.014038,2062.679675,2061.409702,1.13,6.08,18.700001,-14.45,98.629997,32.67142157,1
12/22/2015,2042.73999,2020.48999,3520860000,2038.969971,2023.150024,2036.126025,2061.359338,2061.383752,1.13,6.19,16.6,-38.84,98.870003,32.3207135,1
12/23/2015,2064.72998,2042.199951,3484090000,2064.290039,2042.199951,2034.37002,2060.778341,2061.504002,1.11,6.51,15.57,-40.46,99.400002,31.11428386,0
12/24/2015,2067.360107,2058.72998,1411860000,2060.98999,2063.52002,2038.190015,2060.31134,2061.479202,1.11,6.51,15.74,-43.97,99.18,28.57215214,0
12/28/2015,2057.77002,2044.199951,2492510000,2056.5,2057.77002,2048.380005,2060.662341,2061.494703,1.1,6.35,16.91,-72.63,98.220001,27.99216121,1
12/29/2015,2081.560059,2060.540039,2542000000,2078.360107,2060.540039,2059.822021,2062.506343,2061.480554,1.09,6.48,16.08,-69.89,98.540001,28.01430829,0
12/30/2015,2077.340088,2061.969971,2367430000,2063.360107,2077.340088,2064.700049,2062.845349,2061.425954,1.09,6.25,17.290001,-66.03,98.730003,26.05645736,0
12/31/2015,2062.540039,2043.619995,2655330000,2043.939941,2060.590088,2060.630029,2062.628682,2061.148154,1.09,6.23,18.209999,-50.9,98.970001,25.8964755,0
1/4/2016,2038.199951,1989.680054,4304880000,2012.660034,2038.199951,2050.964038,2060.264681,2060.765104,1.08,6.26,20.700001,-66.86,98.93,26.67004379,1
1/5/2016,2021.939941,2004.170044,3706620000,2016.709961,2013.780029,2043.00603,2058.11368,2060.308153,1.08,6.12,19.34,-54.14,99.089996,25.82074829,0
1/6/2016,2011.709961,1979.050049,4336660000,1990.26001,2011.709961,2025.386011,2054.816683,2059.737353,1.07,5.88,20.59,-22.8,98.959999,26.23001514,0
1/7/2016,1985.319946,1938.829956,5076590000,1943.089966,1985.319946,2001.331982,2050.033345,2058.995303,1.07,5.78,24.99,-11.9,99.120003,27.45431064,0
1/8/2016,1960.400024,1918.459961,4664940000,1922.030029,1945.969971,1976.95,2044.463017,2058.300203,1.08,5.67,27.01,-17.56,98.989998,27.97073779,1
1/11/2016,1935.650024,1901.099976,4607290000,1923.670044,1926.119995,1959.152002,2038.956348,2057.637804,1.07,5.35,24.299999,-34.5,99.089996,27.82716557,1
1/12/2016,1947.380005,1914.349976,4887260000,1938.680054,1927.829956,1943.546021,2033.908679,2057.026104,1.07,5.4,22.469999,5.46,99.059998,28.94716943,0
1/13/2016,1950.329956,1886.410034,5087030000,1890.280029,1940.339966,1923.550024,2027.571016,2056.046304,1.07,5.31,25.219999,-27.33,99.57,31.92359243,1
1/14/2016,1934.469971,1878.930054,5241110000,1921.839966,1891.680054,1919.300024,2021.544686,2055.316055,1.08,5.49,23.950001,9.11,99.360001,34.05072871,0
1/15/2016,1916.680054,1857.829956,5468460000,1880.329956,1916.680054,1910.96001,2014.905351,2054.419255,1.09,5.61,27.02,5.92,99.360001,38.00643464,1
1/19/2016,1901.439941,1864.599976,4928350000,1881.329956,1888.660034,1902.491992,2009.295679,2053.491105,1.11,5.58,26.049999,27.46,98.900002,39.43857221,0
1/20/2016,1876.180054,1812.290039,6416070000,1859.329956,1876.180054,1886.621973,2001.550346,2052.384654,1.12,5.51,27.59,21.44,98.510002,42.57999064,1
1/21/2016,1889.849976,1848.97998,5078810000,1868.98999,1861.459961,1882.363965,1994.614343,2051.347953,1.12,4.57,26.690001,-8.85,99.610001,44.32855207,1
1/22/2016,1908.849976,1877.400024,4901760000,1906.900024,1877.400024,1879.375976,1989.391341,2050.472954,1.12,4.83,22.34,20.72,99,45.76568593,0
1/25/2016,1906.280029,1875.969971,4401380000,1877.079956,1906.280029,1878.725976,1983.706673,2049.402454,1.12,4.51,24.15,-2.91,98.870003,44.09926921,1
1/26/2016,1906.72998,1878.790039,4357940000,1903.630005,1878.790039,1883.185986,1978.753341,2048.410304,1.12,4.66,22.5,18.22,97.290001,44.94784971,0
1/27/2016,1916.98999,1872.699951,4754040000,1882.949951,1902.52002,1887.909985,1974.439339,2047.362904,1.1,4.79,23.110001,9.94,96.470001,45.42143021,1
1/28/2016,1902.959961,1873.650024,4693010000,1893.359985,1885.219971,1892.783984,1970.153341,2046.350504,1.12,5.09,22.42,-30.68,97.029999,43.84142186,1
1/29/2016,1940.23999,1894,5497570000,1940.23999,1894,1899.451977,1966.714339,2045.518554,1.1,5.12,20.200001,-31.04,96.57,44.19427486,0
2/1/2016,1947.199951,1920.300049,4322530000,1939.380005,1936.939941,1911.911987,1962.258004,2044.690504,1.12,4.86,19.98,-3.11,96.07,43.64783586,0
2/2/2016,1935.26001,1897.290039,4463190000,1903.030029,1935.26001,1911.791992,1957.629337,2043.799755,1.13,4.64,21.98,-15.9,95.889999,44.29497421,1
2/3/2016,1918.01001,1872.22998,5172950000,1912.530029,1907.069946,1917.708008,1954.52867,2042.860405,1.13,4.98,21.65,-20.6,95.559998,42.99926764,1
2/4/2016,1927.349976,1900.52002,5193320000,1915.449951,1911.670044,1922.126001,1951.005334,2041.951205,1.13,4.89,21.84,8.71,95.980003,40.94855614,0
2/5/2016,1913.069946,1872.650024,4929940000,1880.050049,1913.069946,1910.088013,1945.708004,2040.811655,1.12,4.81,23.379999,31.6,96.699997,39.43355021,0
2/8/2016,1873.25,1828.459961,5636460000,1853.439941,1873.25,1892.9,1938.679667,2039.514205,1.1,4.71,26,35.97,96.870003,40.48713043,0
2/9/2016,1868.25,1834.939941,5183220000,1852.209961,1848.459961,1882.735986,1931.720333,2038.186805,1.1,4.51,26.540001,42.72,96.790001,37.93499771,0
2/10/2016,1881.599976,1850.319946,4471170000,1851.859985,1857.099976,1870.601977,1924.898999,2036.901506,1.09,4.47,26.290001,71.55,96.949997,37.25000014,0
2/11/2016,1847,1810.099976,5500800000,1829.079956,1847,1853.327978,1916.589661,2035.473105,1.1,4.48,28.139999,49.35,96.599998,37.38571607,1
2/12/2016,1864.780029,1833.400024,4696920000,1864.780029,1833.400024,1850.273974,1909.970325,2034.262755,1.09,4.54,25.4,33.17,97.379997,37.72643179,1
2/16/2016,1895.77002,1871.439941,4570670000,1895.579956,1871.439941,1858.701977,1905.024992,2033.313105,1.09,4.6,24.110001,13.18,97.480003,37.82214371,1
2/17/2016,1930.680054,1898.800049,5011540000,1926.819946,1898.800049,1873.623974,1902.163656,2032.405754,1.1,4.84,22.309999,26.85,97.459999,37.16571936,0
2/18/2016,1930,1915.089966,4436490000,1917.829956,1927.569946,1886.817969,1898.867655,2031.422454,1.11,4.69,21.639999,30.93,97.290001,36.13715486,0
2/19/2016,1918.780029,1902.170044,4142850000,1917.780029,1916.73999,1904.557983,1896.451656,2030.564055,1.11,4.63,20.530001,10.88,98.150002,33.97501057,1
2/22/2016,1946.699951,1924.439941,4054710000,1945.5,1924.439941,1920.701977,1896.53199,2029.890805,1.11,4.79,19.379999,37.91,98.209999,34.11929771,0
2/23/2016,1942.380005,1919.439941,3890650000,1921.27002,1942.380005,1925.83999,1896.506657,2029.057155,1.11,4.62,20.98,34.62,98.349998,32.97430436,1
2/24/2016,1932.079956,1891,4317250000,1929.800049,1917.560059,1926.436011,1896.71099,2028.125655,1.11,4.77,20.719999,21.44,98.209999,32.63858479,1
2/25/2016,1951.829956,1925.410034,4118210000,1951.699951,1931.869995,1933.21001,1897.144987,2027.357504,1.08,4.81,19.110001,30.78,97.57,32.60929664,0
2/26/2016,1962.959961,1945.780029,4348510000,1948.050049,1954.949951,1939.264014,1899.070654,2026.602154,1.07,4.74,19.809999,50.68,97.339996,30.779297,0
2/29/2016,1958.27002,1931.810059,4588180000,1932.22998,1947.130005,1936.61001,1899.416988,2025.770904,1.07,4.82,20.549999,15.7,97.07,28.98428793,1
3/1/2016,1978.349976,1937.089966,4819750000,1978.349976,1937.089966,1948.026001,1902.684322,2025.057153,1.07,4.91,17.700001,15.4,97.209999,29.89928343,1
3/2/2016,1986.51001,1968.800049,4666610000,1986.449951,1976.599976,1959.355981,1906.188322,2024.375753,1.07,4.98,17.09,12.53,97.169998,28.92999279,1
3/3/2016,1993.689941,1977.369995,5081700000,1993.400024,1985.599976,1967.695996,1910.657324,2023.696753,1.06,4.97,16.700001,9.36,96.07,27.11284543,1
3/4/2016,2009.130005,1986.77002,6049930000,1999.98999,1994.01001,1978.083984,1915.023991,2023.057553,1.08,5.17,16.860001,10.05,96.169998,26.159982,1
3/7/2016,2006.119995,1989.380005,4968180000,2001.76001,1996.109985,1991.98999,1918.18599,2022.437103,1.08,5.44,17.35,32.87,96.620003,25.14212479,0
3/8/2016,1996.880005,1977.430054,4641650000,1979.26001,1996.880005,1992.171997,1921.591992,2021.679302,1.08,5.27,18.67,27.47,96.629997,24.37282893,1
3/9/2016,1992.689941,1979.839966,4038120000,1989.26001,1981.439941,1992.734009,1924.446326,2020.995302,1.07,5.43,18.34,33.12,95.889999,24.26710729,1
3/10/2016,2005.079956,1969.25,4376790000,1989.569946,1990.969971,1991.967993,1928.000325,2020.422152,1.06,5.4,18.049999,8.97,94.760002,25.63996236,1
3/11/2016,2022.369995,1994.709961,4078620000,2022.189941,1994.709961,1996.407983,1932.294657,2019.915702,1.09,5.48,16.5,16.03,94.989998,25.91711429,0
3/14/2016,2024.569946,2012.050049,3487850000,2019.640015,2019.27002,1999.983984,1934.941325,2019.409952,1.1,5.4,16.92,22.15,95.290001,24.94995986,0
3/15/2016,2015.939941,2005.22998,3560280000,2015.930054,2015.27002,2007.317993,1937.492993,2018.952653,1.1,5.25,16.84,15.37,95.650002,23.0449655,1
3/16/2016,2032.02002,2010.040039,4057020000,2027.219971,2014.23999,2014.909985,1941.632658,2018.530102,1.1,5.46,14.99,6.85,96.050003,22.72782686,1
3/17/2016,2046.23999,2022.160034,4530480000,2040.589966,2026.900024,2025.113989,1945.901322,2018.185052,1.11,5.64,14.44,1.03,96.139999,23.22068571,1
3/18/2016,2052.360107,2041.160034,6503140000,2049.580078,2041.160034,2030.592017,1950.372327,2017.862602,1.1,5.66,14.02,0.19,95.940002,22.17141286,1
3/21/2016,2053.909912,2043.140015,3376600000,2051.600098,2047.880005,2036.984033,1956.090662,2017.641402,1.1,5.69,13.79,2.08,95.160004,19.64640579,0
3/22/2016,2056.600098,2040.569946,3418460000,2049.800049,2048.639893,2043.758032,1962.635999,2017.426252,1.11,5.66,14.17,14.41,94.839996,19.52641943,0
3/23/2016,2048.550049,2034.859985,3639510000,2036.709961,2048.550049,2045.65603,1968.785999,2017.213401,1.1,5.36,14.94,16.51,94.589996,19.42785643,0
3/24/2016,2036.040039,2022.48999,3407720000,2035.939941,2032.47998,2044.726025,1974.921997,2016.992352,1.11,5.3,14.74,18.42,94.620003,18.84642686,1
3/28/2016,2042.670044,2031.959961,2809090000,2037.050049,2037.890015,2042.22002,1981.854334,2016.651602,1.11,5.27,15.24,5.24,94.510002,18.41571921,1
3/29/2016,2055.909912,2028.310059,3822330000,2055.01001,2035.75,2042.902002,1988.195333,2016.382352,1.11,5.17,13.82,-0.39,94.629997,18.64928329,1
3/30/2016,2072.209961,2058.27002,3590310000,2063.949951,2058.27002,2045.731982,1993.807666,2016.231551,1.11,5.12,13.56,4.28,94.43,18.91857043,0
3/31/2016,2067.919922,2057.459961,3715280000,2059.73999,2063.77002,2050.337988,1998.238334,2016.108101,1.11,5.12,13.95,-7.42,94.480003,17.10642793,1
4/1/2016,2075.070068,2043.97998,3749990000,2072.780029,2056.620117,2057.706006,2003.403337,2015.990551,1.04,4.95,13.1,-1.38,94.239998,16.98428786,0
4/4/2016,2074.02002,2062.570068,3485710000,2066.129883,2073.189941,2063.521973,2008.348332,2015.819001,1.04,4.87,14.12,17.15,93.949997,16.90786321,0
4/5/2016,2062.5,2042.560059,4154920000,2045.170044,2062.5,2061.553979,2011.670667,2015.438651,1.06,4.88,15.42,-1.6,93.959999,17.56213386,1
4/6/2016,2067.330078,2043.089966,3750800000,2066.659912,2045.560059,2062.095972,2016.516996,2015.222001,1.06,5.17,14.09,23.05,94.739998,17.72357179,0
4/7/2016,2063.01001,2033.800049,3801250000,2041.910034,2063.01001,2058.52998,2020.253996,2014.8173,1.08,5.1,16.16,19.64,94.900002,18.350708,1
4/8/2016,2060.629883,2041.689941,3359530000,2047.599976,2045.540039,2053.49397,2023.450663,2014.434301,1.08,5.3,15.36,28.94,94.699997,18.86283664,0
4/11/2016,2062.929932,2041.880005,3567840000,2041.98999,2050.22998,2048.665991,2026.581995,2014.10135,1.07,5.38,16.26,15.4,94.489998,19.5971245,1
4/12/2016,2065.050049,2039.73999,4239740000,2061.719971,2043.719971,2051.975977,2030.898328,2013.8984,1.07,5.62,14.85,0.9,93.980003,20.259975,1
4/13/2016,2083.179932,2065.919922,4191830000,2082.419922,2065.919922,2055.127979,2034.367326,2013.803049,1.1,5.62,13.84,2.68,94.489998,20.72568193,1
4/14/2016,2087.840088,2078.129883,3765870000,2082.780029,2082.889893,2063.301978,2037.578328,2013.92875,1.12,5.62,13.72,5.1,94.599998,20.40355579,0
4/15/2016,2083.219971,2076.310059,3701450000,2080.72998,2083.100098,2069.927978,2040.489327,2014.016849,1.13,5.47,13.62,-6.77,95.120003,20.132115,1
4/18/2016,2094.659912,2073.649902,3316880000,2094.340088,2078.830078,2080.397998,2043.63433,2014.10145,1.13,5.35,13.35,-12.7,94.839996,19.66141193,1
4/19/2016,2104.050049,2091.679932,3896830000,2100.800049,2096.050049,2088.214014,2046.935665,2014.22155,1.15,5.5,13.24,-15.89,94.57,19.31642379,1
4/20/2016,2111.050049,2096.320068,4184880000,2102.399902,2101.52002,2092.21001,2051.040328,2014.38975,1.15,5.71,13.28,-8.51,94.389999,19.62142521,0
4/21/2016,2103.780029,2088.52002,4175290000,2091.47998,2102.090088,2093.95,2054.44766,2014.440449,1.17,5.68,13.95,-11.18,93.760002,18.49070529,1
4/22/2016,2094.320068,2081.199951,3790580000,2091.580078,2091.48999,2096.120019,2057.847998,2014.664949,1.13,5.73,13.22,-9.7,93.080002,18.61000279,0
4/25/2016,2089.370117,2077.52002,3319740000,2087.790039,2089.370117,2094.81001,2060.034668,2014.847349,1.11,5.59,14.08,-15.44,92.629997,17.93073379,1
4/26/2016,2096.870117,2085.800049,3557190000,2091.699951,2089.840088,2092.98999,2062.436666,2014.922748,1.14,5.76,13.96,-21.07,92.940002,16.99001636,1
4/27/2016,2099.889893,2082.310059,4100110000,2095.149902,2092.330078,2091.53999,2065.077327,2014.900497,1.14,5.96,13.77,-6.67,93.18,15.89858571,0
4/28/2016,2099.300049,2071.620117,4309840000,2075.810059,2090.929932,2088.406006,2066.696997,2014.734798,1.14,6.01,15.22,0.03,93.779999,16.52287071,0
4/29/2016,2073.850098,2052.280029,4704720000,2065.300049,2071.820068,2083.15,2067.520666,2014.524299,1.16,6.05,15.7,-15.89,93.889999,16.70002093,1
5/2/2016,2083.419922,2066.110107,3841110000,2081.429932,2067.169922,2081.877979,2068.582328,2014.309998,1.155,5.87,14.68,-0.54,94.150002,16.18643621,0
5/3/2016,2077.179932,2054.889893,4173390000,2063.370117,2077.179932,2076.212012,2068.974662,2013.993649,1.15,5.67,15.6,9.01,94.290001,16.54929893,0
5/4/2016,2060.300049,2045.550049,4058560000,2051.120117,2060.300049,2067.406055,2069.018665,2013.60785,1.12,5.7,16.049999,9.94,93.82,17.12857486,0
